N° Euro Palets;N° Normal Palets;Products;Reference;Customer;Destination;Comment;Gross weight (kg);Price (EUR);Price BCN (EUR);Unit;Reloading/plt;Transport BCN/plt;Albarán N°;Car n.;Loading date;Loading place;Order number;Transport company;Plate number;Transport price;Arrival date;Transport cost;Invoice amount;Payment date;Open invoices;Paid invoices
5;;NECTARIN 10*1KG;FRUBALMED;GHU;ALDI;MONDAY UP LERIDA; PREMIUM ;;€ 0,90;KG;€ 0,00; € -   ;FRU005-148/AL22;1;2022.09.12;BARCELONA;GHU 005;KÓNYA;SHB 850 / WEW 302;€ 2 700;2022.09.14;;;; -   € ;   
;1;PEAR;FRUBALMED;GHU;ALDI;MONDAY UP LERIDA; PREMIUM ;;€ 0,85;KG;€ 0,00; € -   ;FRU005-148/AL22;1;2022.09.12;BARCELONA;GHU 005;KÓNYA;SHB 850 / WEW 302;€ 2 700;2022.09.14;;;; -   € ;   
;3;CELERY 16*500GR (KARTON);HISPA;GHU;ALDI;;;;€ 0,57;PZS;€ 10,00; € -   ;HIS003-038/012300026;2;2022.09.12;BARCELONA;GHU 005;KÓNYA;SHB 850 / WEW 302;€ 2 700;2022.09.14;;;; -   € ;   
;3;APRICOT LOOSE 5KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.09.12;BARCELONA;GHU 005;KÓNYA;SHB 850 / WEW 302;€ 2 700;2022.09.14;;;; -   € ;   
1;;EPS BOX;KOPFSALAT;KOPFSALAT;;WEDNESDAY;;;;;;;;;2022.09.12;BARCELONA;GHU 005;KÓNYA;SHB 850 / WEW 302;€ 2 700;2022.09.14;;;; -   € ;   
16;;CAPSICUM;KOPFSALAT;KOPFSALAT;PLOIESTI;;;;;;;;;;2022.09.12;FELSŐPAKONY;EX006;LIVIU;BH 78 CDL / BH 83 CDL;€ 0;2022.09.13;€ 0;;; -   € ;   
11;;CAPSICUM;KOPFSALAT;KOPFSALAT;TURDA;;;;;;;;;;2022.09.12;FELSŐPAKONY;EX006;LIVIU;BH 78 CDL / BH 83 CDL;€ 0;2022.09.13;;;; -   € ;   
1;;SPAR SLO 004;KOPFSALAT;KOPFSALAT;SPAR SLO 004;FRIDAY MORNING;;;;;€ 8,00; € 20,00 ;DG69;;2022.09.13;LERIDA / BARCELONA;GHU 006;KÓNYA;TBT 656 / WFT 962;€ 2 700;2022.09.16;-€ 3 000;;; -   € ;   
4;;SPAR SLO;GRUPO NATURAL;GRUPO NATURAL;SPAR SLO;FRIDAY MORNING;;;;;€ 32,00; € 80,00 ;DG69;;2022.09.13;LERIDA / BARCELONA;GHU 006;KÓNYA;TBT 656 / WFT 962;€ 2 700;2022.09.16;;;; -   € ;   
4;;KONZUM CRO;GRUPO NATURAL;GRUPO NATURAL;DG69 SLO;FRIDAY MORNING;;;;;€ 0,00; € -   ;DG69;;2022.09.13;LERIDA / BARCELONA;GHU 006;KÓNYA;TBT 656 / WFT 962;€ 2 700;2022.09.16;;;; -   € ;   
1;;SPAR CRO 005;KOPFSALAT;KOPFSALAT;SPAR CRO 005;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.09.13;LERIDA / BARCELONA;GHU 006;KÓNYA;TBT 656 / WFT 962;€ 2 700;2022.09.16;;;; -   € ;   
3;;SPAR CRO;CASAS ROYES;CASAS ROYES;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.09.13;LERIDA / BARCELONA;GHU 006;KÓNYA;TBT 656 / WFT 962;€ 2 700;2022.09.16;;;; -   € ;   
1;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.09.13;LERIDA / BARCELONA;GHU 006;KÓNYA;TBT 656 / WFT 962;€ 2 700;2022.09.16;;;; -   € ;   
5;;SPAR CRO;GRUPO NATURAL;GRUPO NATURAL;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.09.13;LERIDA / BARCELONA;GHU 006;KÓNYA;TBT 656 / WFT 962;€ 2 700;2022.09.16;;;; -   € ;   
0,5;;SPAR HU BICSKE V/ 3190;AGESCO;AGESCO;SPAR HU BICSKE V/ 3190;SATURDAY NIGHT;;;;;;;;;2022.09.13;LERIDA / BARCELONA;GHU 006;KÓNYA;TBT 656 / WFT 962;€ 2 700;2022.09.16;;;; -   € ;   
0,5;;SPAR HU ÜLLŐ V/ 3189;AGESCO;AGESCO;SPAR HU ÜLLŐ V/ 3189;SATURDAY NIGHT;;;;;;;;;2022.09.13;LERIDA / BARCELONA;GHU 006;KÓNYA;TBT 656 / WFT 962;€ 2 700;2022.09.16;;;; -   € ;   
2;;SPAR HU BICSKE V/ 3191;AGESCO;AGESCO;SPAR HU BICSKE V/ 3191;SATURDAY NIGHT;;;;;;;;;2022.09.13;LERIDA / BARCELONA;GHU 006;KÓNYA;TBT 656 / WFT 962;€ 2 700;2022.09.16;;;; -   € ;   
2;;SPAR HU ÜLLŐ V/ 3192;AGESCO;AGESCO;SPAR HU ÜLLŐ V/ 3192;SATURDAY NIGHT;;;;;;;;;2022.09.13;LERIDA / BARCELONA;GHU 006;KÓNYA;TBT 656 / WFT 962;€ 2 700;2022.09.16;;;; -   € ;   
4;;NECTARIN 10*1 KG;FRUBALMED;GHU;ALDI;TUESDAY UP LERIDA; PREMIUM ;€ 0,90;;KG;€ 0,00; € -   ;FRU006-150/AL22;1;2022.09.13;LERIDA / BARCELONA;GHU 006;KÓNYA;TBT 656 / WFT 962;€ 2 700;2022.09.16;;;; -   € ;   
;1;CELERY 16*500GR (KARTON);HISPA;GHU;ALDI;WEDNESDAY UP BARCELONA;;;€ 0,57;KG;€ 10,00; € -   ;HIS004-038/012300028;2;2022.09.13;LERIDA / BARCELONA;GHU 006;KÓNYA;TBT 656 / WFT 962;€ 2 700;2022.09.16;;;; -   € ;   
;2;NECTARIN YELLOW 1 LAYER;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.09.13;LERIDA / BARCELONA;GHU 006;KÓNYA;TBT 656 / WFT 962;€ 2 700;2022.09.16;;;; -   € ;   
;1;NECTARIN YELLOW LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.09.13;LERIDA / BARCELONA;GHU 006;KÓNYA;TBT 656 / WFT 962;€ 2 700;2022.09.16;;;; -   € ;   
;;CAPSICUM PADRON 2#;KOPFSALAT;GHU;;;;;;;;;;;2022.09.13;LERIDA / BARCELONA;GHU 006;KÓNYA;TBT 656 / WFT 962;€ 2 700;2022.09.16;;;; -   € ;   
;1;CAPSICUM CAL. RED STD;KOPFSALAT;GHU;GHUBU;;ALMERIA;;;;;;;;2022.09.15;ALMERIA/BARCELONA;GHU 008;LIVIU;BH 21 TDV / BH 43 CDL;€ 1 375;2022.09.18;-€ 1 375;;; -   € ;
;1;CAPSICUM CCAL. GREEN I M;KOPFSALAT;GHU;VEGS&BAGS;; ALMERIA ;;;;;;;;2022.09.15;ALMERIA/BARCELONA;GHU 008;LIVIU;BH 21 TDV / BH 43 CDL;€ 1 375;2022.09.18;;;; -   € ;
;0,5;CAPSICUM PALERMO STD;KOPFSALAT;GHU;ALDI;; ALMERIA ;;;;;;;;2022.09.15;ALMERIA/BARCELONA;GHU 008;LIVIU;BH 21 TDV / BH 43 CDL;€ 1 375;2022.09.18;;;; -   € ;
;0,5;CAPSICUM ORANGE STD;KOPFSALAT;GHU;GHUBU/GHUSZ;; ALMERIA ;;;;;;;;2022.09.15;ALMERIA/BARCELONA;GHU 008;LIVIU;BH 21 TDV / BH 43 CDL;€ 1 375;2022.09.18;;;; -   € ;
;2;PEAR;KOPFSALAT;GHU;ALDI;; BARCELONA ;;;;;;;;2022.09.15;ALMERIA/BARCELONA;GHU 008;LIVIU;BH 21 TDV / BH 43 CDL;€ 1 375;2022.09.18;;;; -   € ;
;2;LEMON;KOPFSALAT;GHU;ALDI;; BARCELONA ;;;;;;;;2022.09.15;ALMERIA/BARCELONA;GHU 008;LIVIU;BH 21 TDV / BH 43 CDL;€ 1 375;2022.09.18;;;; -   € ;
;1;PEACH RED 1 LAYER;KOPFSALAT;GHU;ALDI;; BARCELONA ;;;;;;;;2022.09.15;ALMERIA/BARCELONA;GHU 008;LIVIU;BH 21 TDV / BH 43 CDL;€ 1 375;2022.09.18;;;; -   € ;
;1;NECTARIN YELLOW 1 LAYER;KOPFSALAT;GHU;ALDI;; BARCELONA ;;;;;;;;2022.09.15;ALMERIA/BARCELONA;GHU 008;LIVIU;BH 21 TDV / BH 43 CDL;€ 1 375;2022.09.18;;;; -   € ;
12;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2022.09.15;LERIDA;LOG006;KÓNYA;SFB 842 / WEH 571;€ 2 700;2022.09.18;-€ 2 900;;; -   € ;
20;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2022.09.15;LERIDA;LOG006;KÓNYA;SFB 842 / WEH 571;€ 2 700;2022.09.18;;;; -   € ;
;2;GARLIC 96*200GR;GALLARDO;GHU;ALDI;FRIDAY UP BARCELONA;;€ 0,50;;PZS;€ 10,00; € 70,00 ;GAL002-000061;1;2022.09.16;LERIDA / BARCELONA;GHU 007;KÓNYA;TBT 651 / WEH 573;€ 2 700;2022.09.18;-€ 3 000;;; -   € ;
;3;CELERY 16*500GR (KARTON);HISPA;GHU;ALDI;FRIDAY UP BARCELONA;;;€ 0,57;KG;€ 13,00; € -   ;HIS005-038/012300028;2;2022.09.16;LERIDA / BARCELONA;GHU 007;KÓNYA;TBT 651 / WEH 573;€ 2 700;2022.09.18;;;; -   € ;
;4;CELERY 16*500GR (KARTON);HISPA;GHU;ALDI;FRIDAY UP BARCELONA;;;€ 0,57;KG;€ 10,00; € -   ;HIS005-038/012300046;2;2022.09.16;LERIDA / BARCELONA;GHU 007;KÓNYA;TBT 651 / WEH 573;€ 2 700;2022.09.18;;;; -   € ;
;5;PEAR 9KG;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; PREMIUM ;€ 0,85;;KG;€ 0,00; € -   ;FRU007-151/AL22;3;2022.09.16;LERIDA / BARCELONA;GHU 007;KÓNYA;TBT 651 / WEH 573;€ 2 700;2022.09.18;;;; -   € ;
4;;NECTARIN 10*1KG;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; PREMIUM ;€ 0,90;;KG;€ 0,00; € -   ;FRU007-151/AL22;3;2022.09.16;LERIDA / BARCELONA;GHU 007;KÓNYA;TBT 651 / WEH 573;€ 2 700;2022.09.18;;;; -   € ;
2;;NECTARIN 10*1KG;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; CASAS ;€ 0,90;;KG;€ 0,00; € -   ;FRU007-151/AL22;3;2022.09.16;LERIDA / BARCELONA;GHU 007;KÓNYA;TBT 651 / WEH 573;€ 2 700;2022.09.18;;;; -   € ;
;1;NECTARIN YELLOW LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.09.16;LERIDA / BARCELONA;GHU 007;KÓNYA;TBT 651 / WEH 573;€ 2 700;2022.09.18;;;; -   € ;
;1;APRICOT LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.09.16;LERIDA / BARCELONA;GHU 007;KÓNYA;TBT 651 / WEH 573;€ 2 700;2022.09.18;;;; -   € ;
;2;PARAGUAYO;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.09.16;LERIDA / BARCELONA;GHU 007;KÓNYA;TBT 651 / WEH 573;€ 2 700;2022.09.18;;;; -   € ;
;3;NECTARIN 1 LAYER;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.09.16;LERIDA / BARCELONA;GHU 007;KÓNYA;TBT 651 / WEH 573;€ 2 700;2022.09.18;;;; -   € ;
;2;SPAR SLO 005;KOPFSALAT;KOPFSALAT;SPAR SLO 005;MONDAY MORNING;;;;;€ 16,00; € 23,64 ;DG69;;2022.09.16;BARCELONA;H006;SERGIO;SB 01 HNL / SB 06 HNL;€ 2 800;2022.09.19;-€ 3 083;;; -   € ;   
3;;SPAR SLO ;AGESCO;AGESCO;SPAR SLO;MONDAY MORNING;;;;;€ 24,00; € 35,45 ;DG69;;2022.09.16;BARCELONA;H006;SERGIO;SB 01 HNL / SB 06 HNL;€ 2 800;2022.09.19;;;; -   € ;   
5;;SPAR SLO;GRUPO NATURAL;GRUPO NATURAL;SPAR SLO;MONDAY MORNING;;;;;€ 40,00; € 59,09 ;DG69;;2022.09.16;BARCELONA;H006;SERGIO;SB 01 HNL / SB 06 HNL;€ 2 800;2022.09.19;;;; -   € ;   
1;;SPAR SLO;GLOBAL BERRY;GLOBAL BERRY;SPAR SLO;MONDAY MORNING;;;;;€ 8,00; € 11,82 ;DG69;;2022.09.16;BARCELONA;H006;SERGIO;SB 01 HNL / SB 06 HNL;€ 2 800;2022.09.19;;;; -   € ;   
2;;SPAR CRO 006;KOPFSALAT;KOPFSALAT;SPAR CRO 006;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.09.16;BARCELONA;H006;SERGIO;SB 01 HNL / SB 06 HNL;€ 2 800;2022.09.19;;;; -   € ;   
2;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.09.16;BARCELONA;H006;SERGIO;SB 01 HNL / SB 06 HNL;€ 2 800;2022.09.19;;;; -   € ;   
1;;SPAR HU BICSKE V/ 3196;AGESCO;AGESCO;SPAR HU BICSKE V/ 3196;MONDAY NIGHT;;;;;;;;;2022.09.16;BARCELONA;H006;SERGIO;SB 01 HNL / SB 06 HNL;€ 2 800;2022.09.19;;;; -   € ;   
2;;SPAR HU ÜLLŐ V/ 3195;AGESCO;AGESCO;SPAR HU ÜLLŐ V/ 3195;MONDAY NIGHT;;;;;;;;;2022.09.16;BARCELONA;H006;SERGIO;SB 01 HNL / SB 06 HNL;€ 2 800;2022.09.19;;;; -   € ;   
2;;SPAR HU BICSKE V/ 3198;AGESCO;AGESCO;SPAR HU BICSKE V/ 3198;MONDAY NIGHT;;;;;;;;;2022.09.16;BARCELONA;H006;SERGIO;SB 01 HNL / SB 06 HNL;€ 2 800;2022.09.19;;;; -   € ;   
4;;SPAR HU ÜLLŐ V/ 3197;AGESCO;AGESCO;SPAR HU ÜLLŐ V/ 3197;MONDAY NIGHT;;;;;;;;;2022.09.16;BARCELONA;H006;SERGIO;SB 01 HNL / SB 06 HNL;€ 2 800;2022.09.19;;;; -   € ;   
;6;GARLIC 96*200GR;GALLARDO;GHU;ALDI;FRIDAY UP BARCELONA;;€ 0,50;;PZS;€ 10,00; € 70,00 ;GAL001-000061;;2022.09.16;BARCELONA;H006;SERGIO;SB 01 HNL / SB 06 HNL;€ 2 800;2022.09.19;;;; -   € ;   
;16;PEAR;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; PREMIUM ;€ 0,80;;KG;€ 0,00; € -   ;FRU008-152/AL22;;2022.09.17;LERIDA;H007;SERGIO;SB 16 HRM / SB 01 HRM;€ 2 800;2022.09.20;-€ 3 000;;; -   € ;   
;10;PEAR;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; CASAS ;€ 0,80;;KG;€ 0,00; € -   ;FRU008-152/AL22;;2022.09.17;LERIDA;H007;SERGIO;SB 16 HRM / SB 01 HRM;€ 2 800;2022.09.20;;;; -   € ;   
-;2;SPAR SLO 006;KOPFSALAT;KOPFSALAT;SPAR SLO 006;WEDNESDAY MORNING;;;;;€ 16,00; € 23,64 ;DG69;;2022.09.17;LERIDA/BARCELONA;H008;MEG-RAK-LAK;SJY 212 / WBC 539;€ 2 700;2022.09.21;-€ 3 000;;; -   € ;   
-;5;SPAR SLO;AGESCO;AGESCO;SPAR SLO;WEDNESDAY MORNING;;;;;€ 40,00; € 59,09 ;DG69;;2022.09.17;LERIDA/BARCELONA;H008;MEG-RAK-LAK;SJY 212 / WBC 539;€ 2 700;2022.09.21;;;; -   € ;   
3;;SPAR SLO;GRUPO NATURAL;GRUPO NATURAL;SPAR SLO;WEDNESDAY MORNING;;;;;€ 24,00; € 35,45 ;DG69;;2022.09.17;LERIDA/BARCELONA;H008;MEG-RAK-LAK;SJY 212 / WBC 539;€ 2 700;2022.09.21;;;; -   € ;   
1;;SPAR SLO;GLOBAL BERRY;GLOBAL BERRY;SPAR SLO;WEDNESDAY MORNING;;;;;€ 8,00; € 11,82 ;DG69;;2022.09.17;LERIDA/BARCELONA;H008;MEG-RAK-LAK;SJY 212 / WBC 539;€ 2 700;2022.09.21;;;; -   € ;   
3;;EUROSPIN SCRO;GRUPO NATURAL;GRUPO NATURAL;DG69 SLO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;DG69;;2022.09.17;LERIDA/BARCELONA;H008;MEG-RAK-LAK;SJY 212 / WBC 539;€ 2 700;2022.09.21;;;; -   € ;   
2;;SPAR CRO 007;KOPFSALAT;KOPFSALAT;SPAR CRO 007;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.09.17;LERIDA/BARCELONA;H008;MEG-RAK-LAK;SJY 212 / WBC 539;€ 2 700;2022.09.21;;;; -   € ;   
2;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.09.17;LERIDA/BARCELONA;H008;MEG-RAK-LAK;SJY 212 / WBC 539;€ 2 700;2022.09.21;;;; -   € ;   
2;;SPAR CRO;GRUPO NATURAL;GRUPO NATURAL;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.09.17;LERIDA/BARCELONA;H008;MEG-RAK-LAK;SJY 212 / WBC 539;€ 2 700;2022.09.21;;;; -   € ;   
1;;SPAR HU BICSKE V/ 3211;AGESCO;AGESCO;SPAR HU BICSKE V/ 3211;WEDNESDAY NIGHT;;;;;;;;;2022.09.17;LERIDA/BARCELONA;H008;MEG-RAK-LAK;SJY 212 / WBC 539;€ 2 700;2022.09.21;;;; -   € ;   
1;;SPAR HU ÜLLŐ V/ 3206;AGESCO;AGESCO;SPAR HU ÜLLŐ V/ 3206;WEDNESDAY NIGHT;;;;;;;;;2022.09.17;LERIDA/BARCELONA;H008;MEG-RAK-LAK;SJY 212 / WBC 539;€ 2 700;2022.09.21;;;; -   € ;   
1;;SPAR HU ÜLLŐ V/ 3212;AGESCO;AGESCO;SPAR HU ÜLLŐ V/ 3212;WEDNESDAY NIGHT;;;;;;;;;2022.09.17;LERIDA/BARCELONA;H008;MEG-RAK-LAK;SJY 212 / WBC 539;€ 2 700;2022.09.21;;;; -   € ;   
;6;PEAR 9KG;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA;;€ 0,80;;KG;€ 0,00; - ;FRU009-153/AL22;;2022.09.17;LERIDA/BARCELONA;H008;MEG-RAK-LAK;SJY 212 / WBC 539;€ 2 700;2022.09.21;;;; -   € ;   
2;;CAPSICUM KAPIA 12*400GR;KOPFSALAT;KOPFSALAT;KAUFLAND TURDA;SUNDAY;;;;;;;;;2022.09.18;FELSŐPAKONY;EX007;LIVIU;BH 21 TDV / BH 43 CDL;€ 0;2022.09.19;€ 0;;; -   € ;   
2;;CAPSICUM KAPIA 12*400GR;KOPFSALAT;KOPFSALAT;KAUFLAND PLOIESTI;SUNDAY;;;;;;;;;2022.09.18;FELSŐPAKONY;EX007;LIVIU;BH 21 TDV / BH 43 CDL;€ 0;2022.09.19;;;; -   € ;   
1;;SPAR HU BICSKE  V/ 3208;AGESCO;AGESCO;SPAR HU BICSKE  V/ 3208;WEDNESDAY NIGHT;;;;;;;;;2022.09.19;BARCELONA;GHU 009;LIVIU;BH 08 CDL / BH 63 CDL;€ 1 625;2022.09.21;-€ 1 625;;; -   € ;   
1;;SPAR HU ÜLLŐ  V/ 3207;AGESCO;AGESCO;SPAR HU ÜLLŐ  V/ 3207;WEDNESDAY NIGHT;;;;;;;;;2022.09.19;BARCELONA;GHU 009;LIVIU;BH 08 CDL / BH 63 CDL;€ 1 625;2022.09.21;;;; -   € ;   
1;;SPAR HU BICSKE  V/ 3210;AGESCO;AGESCO;SPAR HU BICSKE  V/ 3210;WEDNESDAY NIGHT;;;;;;;;;2022.09.19;BARCELONA;GHU 009;LIVIU;BH 08 CDL / BH 63 CDL;€ 1 625;2022.09.21;;;; -   € ;   
1;;SPAR HU ÜLLŐ  V/ 3209;AGESCO;AGESCO;SPAR HU ÜLLŐ  V/ 3209;WEDNESDAY NIGHT;;;;;;;;;2022.09.19;BARCELONA;GHU 009;LIVIU;BH 08 CDL / BH 63 CDL;€ 1 625;2022.09.21;;;; -   € ;   
;2;NECTARIN YELLOW LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.09.19;BARCELONA;GHU 009;LIVIU;BH 08 CDL / BH 63 CDL;€ 1 625;2022.09.21;;;; -   € ;   
;2;PEACH RED LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.09.19;BARCELONA;GHU 009;LIVIU;BH 08 CDL / BH 63 CDL;€ 1 625;2022.09.21;;;; -   € ;   
;1;MANGO;KOPFSALAT;GHU;GHUSZ/ZSOLTI;;;;;;;;;;2022.09.19;BARCELONA;GHU 009;LIVIU;BH 08 CDL / BH 63 CDL;€ 1 625;2022.09.21;;;; -   € ;   
;1;POMEGRANATE;KOPFSALAT;GHU;GHUSZ/ZSOLTI;;;;;;;;;;2022.09.19;BARCELONA;GHU 009;LIVIU;BH 08 CDL / BH 63 CDL;€ 1 625;2022.09.21;;;; -   € ;   
;1;PEAR;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.09.19;BARCELONA;GHU 009;LIVIU;BH 08 CDL / BH 63 CDL;€ 1 625;2022.09.21;;;; -   € ;   
;;CAPSICUM PADRON 2#;KOPFSALAT;GHU;;;;;;;;;;;2022.09.19;BARCELONA;GHU 009;LIVIU;BH 08 CDL / BH 63 CDL;€ 1 625;2022.09.21;;;; -   € ;   
1;;CAPSICUM KAPIA 12*400GR;KOPFSALAT;KOPFSALAT;KAUFLAND TURDA;WEDNESDAY;;;;;;;;;2022.09.20;FELSŐPAKONY;EX008;LIVIU;BH 08 CDL / BH 63 CDL;€ 0;2022.09.21;€ 0;;; -   € ;   
2;;CAPSICUM KAPIA 12*400GR;KOPFSALAT;KOPFSALAT;KAUFLAND PLOIESTI;WEDNESDAY;;;;;;;;;2022.09.20;FELSŐPAKONY;EX008;LIVIU;BH 08 CDL / BH 63 CDL;€ 0;2022.09.21;;;; -   € ;   
2;;SPAR SLO;AGESCO;AGESCO;SPAR SLO;FRIDAY MORNING;;;;;€ 16,00; € 40,00 ;DG69;;2022.09.20;LERIDA / BARCELONA;GHU 010;KÓNYA;SFB 841 / WDA 627;€ 2 700;2022.09.23;-€ 3 000;;; -   € ;   
3;;SPAR SLO;GRUPO NATURAL;GRUPO NATURAL;SPAR SLO;FRIDAY MORNING;;;;;€ 24,00; € 60,00 ;DG69;;2022.09.20;LERIDA / BARCELONA;GHU 010;KÓNYA;SFB 841 / WDA 627;€ 2 700;2022.09.23;;;; -   € ;   
2;;SPAR CRO 008;KOPFSALAT;KOPFSALAT;SPAR CRO 008;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.09.20;LERIDA / BARCELONA;GHU 010;KÓNYA;SFB 841 / WDA 627;€ 2 700;2022.09.23;;;; -   € ;   
2;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.09.20;LERIDA / BARCELONA;GHU 010;KÓNYA;SFB 841 / WDA 627;€ 2 700;2022.09.23;;;; -   € ;   
2;;SPAR CRO;GRUPO NATURAL;GRUPO NATURAL;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.09.20;LERIDA / BARCELONA;GHU 010;KÓNYA;SFB 841 / WDA 627;€ 2 700;2022.09.23;;;; -   € ;   
0,5;;SPAR HU BICSKE V/ 3225;AGESCO;AGESCO;SPAR HU BICSKE V/ 3225;SATURDAY NIGHT;;;;;;;;;2022.09.20;LERIDA / BARCELONA;GHU 010;KÓNYA;SFB 841 / WDA 627;€ 2 700;2022.09.23;;;; -   € ;   
1,5;;SPAR HU ÜLLŐ V/ 3224;AGESCO;AGESCO;SPAR HU ÜLLŐ V/ 3224;SATURDAY NIGHT;;;;;;;;;2022.09.20;LERIDA / BARCELONA;GHU 010;KÓNYA;SFB 841 / WDA 627;€ 2 700;2022.09.23;;;; -   € ;   
2;;SPAR HU BICSKE V/ 3223;AGESCO;AGESCO;SPAR HU BICSKE V/ 3223;SATURDAY NIGHT;;;;;;;;;2022.09.20;LERIDA / BARCELONA;GHU 010;KÓNYA;SFB 841 / WDA 627;€ 2 700;2022.09.23;;;; -   € ;   
2;;SPAR HU ÜLLŐ V/ 3222;AGESCO;AGESCO;SPAR HU ÜLLŐ V/ 3222;SATURDAY NIGHT;;;;;;;;;2022.09.20;LERIDA / BARCELONA;GHU 010;KÓNYA;SFB 841 / WDA 627;€ 2 700;2022.09.23;;;; -   € ;   
;;TESCO HU 2#;KOPFSALAT;KOPFSALAT;TESCO HU ;WEDNESDAY;;;;;;;;;2022.09.20;LERIDA / BARCELONA;GHU 010;KÓNYA;SFB 841 / WDA 627;€ 2 700;2022.09.23;;;; -   € ;   
LERIDA;5;PEAR 9 KG;FRUBALMED;GHU;ALDI;TUESDAY UP LERIDA; PREMIUM ;€ 0,80;;KG;€ 0,00; € -   ;FRU010-155/AL22;1;2022.09.20;LERIDA / BARCELONA;GHU 010;KÓNYA;SFB 841 / WDA 627;€ 2 700;2022.09.23;;;; -   € ;   
;2;GARLIC 6 KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.09.20;LERIDA / BARCELONA;GHU 010;KÓNYA;SFB 841 / WDA 627;€ 2 700;2022.09.23;;;; -   € ;   
;4;APRICOT LOOSE 5 KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.09.20;LERIDA / BARCELONA;GHU 010;KÓNYA;SFB 841 / WDA 627;€ 2 700;2022.09.23;;;; -   € ;   
;1;PEACH RED 1 LAYER 4 KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.09.20;LERIDA / BARCELONA;GHU 010;KÓNYA;SFB 841 / WDA 627;€ 2 700;2022.09.23;;;; -   € ;   
;1;LEMON ;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.09.20;LERIDA / BARCELONA;GHU 010;KÓNYA;SFB 841 / WDA 627;€ 2 700;2022.09.23;;;; -   € ;   
;10;PEAR 9 KG;FRUBALMED;GHU;ALDI;TUESDAY UP LERIDA;;€ 0,80;;KG;€ 0,00; - ;FRU011-154/AL22;;2022.09.20;LERIDA;H009;KÓNYA;TBT 655 / WGB 781;€ 1 115;2022.09.22;-€ 1 115;;; -   € ;   
1;;TESCO W38/A;KOPFSALAT;KOPFSALAT;TESCO W38/A;;;;;;;;;;2022.09.22;ALMERIA ;GHU 011;LIVIU;BH 80 TDV / BH 83 CDL;€ 1 450;2022.09.25;-€ 1 450;;; -   € ;   
;4;CELLERY 16*500 GR;HISPA;GHU;ALDI;;;€ 0,53;;PZS;€ 0,00; € -   ;HIS006-038/012300058;1;2022.09.22;ALMERIA ;GHU 011;LIVIU;BH 80 TDV / BH 83 CDL;€ 1 450;2022.09.25;;;; -   € ;   
3;;LEMON 10KG;HISPA;GHU;ALDI;;;€ 0,80;;KG;€ 0,00; € -   ;HIS006-038/012300071;1;2022.09.22;ALMERIA ;GHU 011;LIVIU;BH 80 TDV / BH 83 CDL;€ 1 450;2022.09.25;;;; -   € ;   
