N° Euro Palets;N° Normal Palets;Products;Reference;Customer;Destination;Comment;Gross weight (kg);Price (EUR);Price BCN (EUR);Unit;Reloading/plt;Transport BCN/plt;Albarán N°;Car n.;Loading date;Loading place;Order number;Transport company;Plate number;Transport price;Arrival date;Transport cost;Invoice amount;Payment date;Open invoices;Paid invoices;;;;;;;;;;;
;0,8;CAPSICUM PALERMO I;COCO;GHU;ALDI;SATURDAY UP ALMERIA;;€ 1,75;;KG;€ 0,00; € -   ;COC084-A21-296;;2022.03.05;ALMERIA;H151;KÓNYA;RIC 184 / WBE 090;€ 3 500;2022.03.07;;;;;;;;;;;;;;;;
;4;TOMATO LONGLIFE STD M;CASI ;GHU;ALDI;SATURDAY UP ALMERIA;;€ 0,85;;KG;€ 0,00; € -   ;CAS049-VH22/15606;1;2022.03.05;ALMERIA;H151;KÓNYA;RIC 184 / WBE 090;€ 3 500;2022.03.07;;;;;;;;;;;;;;;;
8;;COURGETTE I;CASI ;GHU;ALDI;SATURDAY UP ALMERIA;;€ 0,75;;KG;€ 0,00; € -   ;CAS049-UH22/4139;1;2022.03.05;ALMERIA;H151;KÓNYA;RIC 184 / WBE 090;€ 3 500;2022.03.07;;;;;;;;;;;;;;;;
10;;COURGETTE I;AGROPONIENTE NATURAL;GHU;ALDI;SATURDAY UP ALMERIA;;€ 0,80;;KG;€ 0,00; € -   ;APE053-ACT22/9387;2;2022.03.05;ALMERIA;H151;KÓNYA;RIC 184 / WBE 090;€ 3 500;2022.03.07;;;;;;;;;;;;;;;;
;2;CAPSICUM CORNO WHITE II;DELGAFRUITS;GHU;GHUBU/GHUSZ;SATURDAY UP ALMERIA;;€ 0,90;;KG;€ 0,00; € -   ;DEL061-002783;3;2022.03.05;ALMERIA;H151;KÓNYA;RIC 184 / WBE 090;€ 3 500;2022.03.07;;;;;;;;;;;;;;;;
;;CAPSICUM PALERMO STD 21#;DELGAFRUITS;GHU;GHUBU/GHUSZ;SATURDAY UP ALMERIA;;€ 0,75;;KG;€ 0,00; € -   ;DEL061-002783;3;2022.03.05;ALMERIA;H151;KÓNYA;RIC 184 / WBE 090;€ 3 500;2022.03.07;;;;;;;;;;;;;;;;
;1;CUCUMBER DUTCH I (PLASTIC);DELGAFRUITS;GHU;GHUBU/GHUSZ;SATURDAY UP ALMERIA;;€ 1,10;;KG;€ 0,00; € -   ;DEL061-002783;3;2022.03.05;ALMERIA;H151;KÓNYA;RIC 184 / WBE 090;€ 3 500;2022.03.07;;;;;;;;;;;;;;;;
;1;CAPSICUM SPICY GREEN II;DELGAFRUITS;GHU;GHUBU/GHUSZ;SATURDAY UP ALMERIA;;€ 0,75;;KG;€ 0,00; € -   ;DEL061-002783;3;2022.03.05;ALMERIA;H151;KÓNYA;RIC 184 / WBE 090;€ 3 500;2022.03.07;;;;;;;;;;;;;;;;
;1;CAPSICUM SPICY RED I;DELGAFRUITS;GHU;GHUBU/GHUSZ;SATURDAY UP ALMERIA;;€ 0,75;;KG;€ 0,00; € -   ;DEL061-002783;3;2022.03.05;ALMERIA;H151;KÓNYA;RIC 184 / WBE 090;€ 3 500;2022.03.07;;;;;;;;;;;;;;;;
1;;CUCUMBER SPANISH;KOPALMERIA;GHU;ALDI;SATURDAY UP ALMERIA;;€ 0,90;;KG;€ 0,00; € -   ;KOP175-01/001811;4;2022.03.05;ALMERIA;H151;KÓNYA;RIC 184 / WBE 090;€ 3 500;2022.03.07;;;;;;;;;;;;;;;;
;1;COURGETTE STD;CASI;GHU;ALDI;SATURDAY UP ALMERIA;;€ 0,60;;KG;€ 0,00; € -   ;CAS050-UH22/4136;;2022.03.05;ALMERIA;H152;LIVIU;BH 80 TDV / BH 66 CDL;€ 500;2022.03.07;-€ 500;;;;;;;;;;;;;;;
;2;COURGETTE STD;CASI;GHU;ALDI;SATURDAY UP ALMERIA;;€ 0,60;;KG;€ 0,00; € -   ;CAS050-UH22/4137;;2022.03.05;ALMERIA;H152;LIVIU;BH 80 TDV / BH 66 CDL;€ 500;2022.03.07;;;;;;;;;;;;;;;;
1;;SPAR HU BICSKE V/1443;AGESCO;AGESCO;SPAR HU BICSKE V/1443;WEDNESDAY NIGHT;;;;;;;;;2022.03.07;BARCELONA;GHU 177;KÓNYA;RRF 231 / WAU 847;€ 2 400;2022.03.09;-€ 2 600;;;;;;;;;;;;;;;
2;;SPAR HU ÜLLŐ V/1442;AGESCO;AGESCO;SPAR HU ÜLLŐ V/1442;WEDNESDAY NIGHT;;;;;;;;;2022.03.07;BARCELONA;GHU 177;KÓNYA;RRF 231 / WAU 847;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
2;;SPAR HU BICSKE V/1445;AGESCO;AGESCO;SPAR HU BICSKE V/1445;WEDNESDAY NIGHT;;;;;;;;;2022.03.07;BARCELONA;GHU 177;KÓNYA;RRF 231 / WAU 847;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
4;;SPAR HU ÜLLŐ V/1444;AGESCO;AGESCO;SPAR HU ÜLLŐ V/1444;WEDNESDAY NIGHT;;;;;;;;;2022.03.07;BARCELONA;GHU 177;KÓNYA;RRF 231 / WAU 847;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
2;;TESCO W10/B2;KOPFSALAT;KOPFSALAT;TESCO W10/B2;WEDNESDAY;;;;;;;;;2022.03.07;BARCELONA;GHU 177;KÓNYA;RRF 231 / WAU 847;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
11;;ALDI W09/C;KOPFSALAT;KOPFSALAT;ALDI W09/C;WEDNESDAY;;;;;;;;;2022.03.07;BARCELONA;GHU 177;KÓNYA;RRF 231 / WAU 847;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
;1;MANDARIN;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.03.07;BARCELONA;GHU 177;KÓNYA;RRF 231 / WAU 847;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
;2;TOM. PEAR STD MMM;KOPFSALAT;GHU;ALDI/GHUBU/GHUSZ;;;;;;;;;;2022.03.07;BARCELONA;GHU 177;KÓNYA;RRF 231 / WAU 847;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
5;;FONAL;FONAL;;;LOAD GIRONA;;;;;;;;;2022.03.07;BARCELONA;LOG177;KERMOR;TAD 924 / WCT 689;€ 2 400;2022.03.09;-€ 2 700;;;;;;;;;;;;;;;
4;;SPAR HU BICSKE ;GRUPO NATURAL;GRUPO NATURAL;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2022.03.07;BARCELONA;LOG177;KERMOR;TAD 924 / WCT 689;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
7;;SPAR HU ÜLLŐ;GRUPO NATURAL;GRUPO NATURAL;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2022.03.07;BARCELONA;LOG177;KERMOR;TAD 924 / WCT 689;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
16;;TESCO HU 174;KOPFSALAT;KOPFSALAT;TESCO HU 174;THURSDAY;;;;;;;;;2022.03.07;BARCELONA;LOG177;KERMOR;TAD 924 / WCT 689;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
1;;DG69 SLO;DG69;DG69;DG69 SLO;WEDNESDAY;;;;;€ 0,00; € -   ;DG69;;2022.03.07;BARCELONA;H153;KÓNYA;PSB 731 / WDA 628;€ 2 400;2022.03.09;-€ 2 600;;;;;;;;;;;;;;;
2;;SPAR SLO;IDEAL FRUITS;IDEAL FRUITS ;SPAR SLO;WEDNESDAY MORNING;;;;;€ 16,00; € 60,00 ;DG69;;2022.03.07;BARCELONA;H153;KÓNYA;PSB 731 / WDA 628;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
5;;SPAR CRO 076;KOPFSALAT;KOPFSALAT;SPAR CRO 076;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.03.07;BARCELONA;H153;KÓNYA;PSB 731 / WDA 628;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
9;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.03.07;BARCELONA;H153;KÓNYA;PSB 731 / WDA 628;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
4;;SPAR CRO;GRUPO NATURAL;GRUPO NATURAL;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.03.07;BARCELONA;H153;KÓNYA;PSB 731 / WDA 628;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
4;;SPAR HU BICSKE 153;KOPFSALAT;KOPFSALAT;SPAR HU BICSKE 153;WEDNESDAY NIGHT;;;;;;;;;2022.03.07;BARCELONA;H153;KÓNYA;PSB 731 / WDA 628;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
6;;SPAR HU ÜLLŐ 154;KOPFSALAT;KOPFSALAT;SPAR HU ÜLLŐ 154;WEDNESDAY NIGHT;;;;;;;;;2022.03.07;BARCELONA;H153;KÓNYA;PSB 731 / WDA 628;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
1;;SPAR HU ÜLLŐ;GLOBAL BERRY;GLOBAL BERRY;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2022.03.07;BARCELONA;H153;KÓNYA;PSB 731 / WDA 628;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
1;;BIO LEMON 10*400GR;AXARFRUIT;GHU;SPAR HU;MONDAY UP BARCELONA;;-;€ 0,55;PZS;€ 10,00; € -   ;AXA155-002617;;2022.03.07;BARCELONA;H153;KÓNYA;PSB 731 / WDA 628;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
;10;KEREKES GYULA;KEREKES GYULA;;;;;;;;;;;;2022.03.07;BARCELONA;GHU 178;KÓNYA;SFB 846 / WDA 625;€ 1 000;2022.03.09;-€ 1 600;;;;;;;;;;;;;;;
;6;BILEK;BILEK;;;;;;;;;;;;2022.03.07;BARCELONA;GHU 178;KÓNYA;SFB 846 / WDA 625;€ 1 000;2022.03.09;;;;;;;;;;;;;;;;
;5;MANDARIN;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.03.07;BARCELONA;GHU 178;KÓNYA;SFB 846 / WDA 625;€ 1 000;2022.03.09;;;;;;;;;;;;;;;;
;1;COURGETTE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.03.07;BARCELONA;GHU 178;KÓNYA;SFB 846 / WDA 625;€ 1 000;2022.03.09;;;;;;;;;;;;;;;;
;2;CUCUMBER SPANISH;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.03.07;BARCELONA;GHU 178;KÓNYA;SFB 846 / WDA 625;€ 1 000;2022.03.09;;;;;;;;;;;;;;;;
;1;GARLIC;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.03.07;BARCELONA;GHU 178;KÓNYA;SFB 846 / WDA 625;€ 1 000;2022.03.09;;;;;;;;;;;;;;;;
;1;TOMOATO LONGLIFE STD MM;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2022.03.07;BARCELONA;GHU 178;KÓNYA;SFB 846 / WDA 625;€ 1 000;2022.03.09;;;;;;;;;;;;;;;;
15;;TESCO HU 173;KOPFSALAT;KOPFSALAT;TESCO HU 173;WEDNESDAY;;;;;;;;;2022.03.07;BARCELONA;LOG178;KERMOR;PBB 410 / WDV 781;€ 2 400;2022.03.09;-€ 2 700;;;;;;;;;;;;;;;
18;;TESCO W10/B;KOPFSALAT;KOPFSALAT;TESCO W10/B;WEDNESDAY;;;;;;;;;2022.03.07;BARCELONA;LOG178;KERMOR;PBB 410 / WDV 781;€ 2 400;2022.03.09;;;;;;;;;;;;;;;;
27;;MANDARIN 10KG;FRUBALMED;GHU;ALDI;MONDAY UP VALENCIA;;€ 0,57;;KG;;;FRU259-32/AL21;;2022.03.07;VALENCIA;H154;IMANOV;NSE 941 / XXT 033;€ 3 200;2022.03.10;-€ 3 200;;;;;;;;;;;;;;;
3;;MANDARIN 2,3KG;FRUBALMED;GHU;ALDI;MONDAY UP VALENCIA;;€ 1,90;;CAJA;;;FRU259-32/AL21;;2022.03.07;VALENCIA;H154;IMANOV;NSE 941 / XXT 033;€ 3 200;2022.03.10;;;;;;;;;;;;;;;;
4;;SPAR HU BICSKE 155;KOPFSALAT;KOPFSALAT;SPAR HU BICSKE 155;SATURDAY NIGHT;;;;;;;;;2022.03.08;ALMERIA;GHU 179;KÓNYA;SFB 845 / WDA 630;€ 3 500;2022.03.11;-€ 3 700;;;;;;;;;;;;;;;
;1;TOM. PEAR STD MMM;KOPFSALAT;GHU;ALDI/GHUBU/GHUSZ;;;;;;;;;;2022.03.08;ALMERIA;GHU 179;KÓNYA;SFB 845 / WDA 630;€ 3 500;2022.03.11;;;;;;;;;;;;;;;;
;1;TOM. PEAR STD MM;KOPFSALAT;GHU;ALDI/GHUBU/GHUSZ;;;;;;;;;;2022.03.08;ALMERIA;GHU 179;KÓNYA;SFB 845 / WDA 630;€ 3 500;2022.03.11;;;;;;;;;;;;;;;;
5;;TOM. PEAR I MMM;KOPFSALAT;GHU;ALDI/GHUBU/GHUSZ;;;;;;;;;;2022.03.08;ALMERIA;GHU 179;KÓNYA;SFB 845 / WDA 630;€ 3 500;2022.03.11;;;;;;;;;;;;;;;;
;1;BIO CAPSICUM PALERMO;ECOINVER;GHU;ALDI;TUESDAY UP ALMERIA;;€ 2,18;;KG;€ 0,00; € -   ;ECO029-EXP21-327;1;2022.03.08;ALMERIA;GHU 179;KÓNYA;SFB 845 / WDA 630;€ 3 500;2022.03.11;;;;;;;;;;;;;;;;
;1;BIO CAPSICUM PALERMO STD;ECOINVER;GHU;ALDI;TUESDAY UP ALMERIA;;€ 1,08;;KG;€ 0,00; € -   ;ECO029-EXP21-327;1;2022.03.08;ALMERIA;GHU 179;KÓNYA;SFB 845 / WDA 630;€ 3 500;2022.03.11;;;;;;;;;;;;;;;;
;1;COURGETTE STD;CASI ;GHU;ALDI;TUESDAY UP ALMERIA; JAVIER ;€ 0,75;;KG;€ 0,00; € -   ;CAS051-UH22/4207;2;2022.03.08;ALMERIA;GHU 179;KÓNYA;SFB 845 / WDA 630;€ 3 500;2022.03.11;;;;;;;;;;;;;;;;
;1;CAPSICUM PALERMO STD;DELGAFRUITS;GHU;ALDI;TUESDAY UP ALMERIA; JAVIER ;€ 0,75;;KG;€ 0,00; € -   ;DEL062-002851;3;2022.03.08;ALMERIA;GHU 179;KÓNYA;SFB 845 / WDA 630;€ 3 500;2022.03.11;;;;;;;;;;;;;;;;
;1;CAPSICUM CORNO WHITE II;DELGAFRUITS;GHU;GHUBU/GHUSZ;TUESDAY UP ALMERIA; JAVIER ;€ 0,90;;KG;€ 0,00; € -   ;DEL062-002851;3;2022.03.08;ALMERIA;GHU 179;KÓNYA;SFB 845 / WDA 630;€ 3 500;2022.03.11;;;;;;;;;;;;;;;;
;1;CAPSICUM SPICY RED I;DELGAFRUITS;GHU;GHUBU/GHUSZ;TUESDAY UP ALMERIA; JAVIER ;€ 0,75;;KG;€ 0,00; € -   ;DEL062-002851;3;2022.03.08;ALMERIA;GHU 179;KÓNYA;SFB 845 / WDA 630;€ 3 500;2022.03.11;;;;;;;;;;;;;;;;
;1;CAPSICUM SPICY GREEN II;DELGAFRUITS;GHU;GHUBU/GHUSZ;TUESDAY UP ALMERIA; JAVIER ;€ 0,75;;KG;€ 0,00; € -   ;DEL062-002851;3;2022.03.08;ALMERIA;GHU 179;KÓNYA;SFB 845 / WDA 630;€ 3 500;2022.03.11;;;;;;;;;;;;;;;;
4;;CUCUMBER SPANISH;KOPALMERIA;GHU;ALDI;TUESDAY UP ALMERIA;;€ 1,05;;KG;€ 0,00; € -   ;KOP177-01/001845;4;2022.03.08;ALMERIA;GHU 179;KÓNYA;SFB 845 / WDA 630;€ 3 500;2022.03.11;;;;;;;;;;;;;;;;
;1;CAPSICUM CAL. RED STD ;KOPALMERIA;GHU;GHUBU/GHUSZ;TUESDAY UP ALMERIA;;€ 0,80;;KG;€ 0,00; € -   ;KOP177-01/001845;4;2022.03.08;ALMERIA;GHU 179;KÓNYA;SFB 845 / WDA 630;€ 3 500;2022.03.11;;;;;;;;;;;;;;;;
1;;CUCUMBER DUTCH II;KOPALMERIA;GHU;GHUBU/GHUSZ;TUESDAY UP ALMERIA;;€ 0,40;;KG;€ 0,00; € -   ;KOP177-01/001845;4;2022.03.08;ALMERIA;GHU 179;KÓNYA;SFB 845 / WDA 630;€ 3 500;2022.03.11;;;;;;;;;;;;;;;;
;3;GARLIC 6KG;GALLARDO;GHU;ALDI;MONDAY UP JAEN;;€ 2,27;;KG;€ 0,00; € -   ;GAL012-000014;5;2022.03.08;ALMERIA;GHU 179;KÓNYA;SFB 845 / WDA 630;€ 3 500;2022.03.11;;;;;;;;;;;;;;;;
;1;GARLIC 96*200GR;GALLARDO;GHU;ALDI;MONDAY UP JAEN;;€ 0,50;;PZS;€ 0,00; € -   ;GAL012-000014;5;2022.03.08;ALMERIA;GHU 179;KÓNYA;SFB 845 / WDA 630;€ 3 500;2022.03.11;;;;;;;;;;;;;;;;
15;;TESCO HU 175;KOPFSALAT;KOPFSALAT;TESCO HU 175;FRIDAY;;;;;;;;;2022.03.08;ALMERIA;LOG179;LOGISTIC;MME 300 / XZR 598;€ 3 300;2022.03.11;-€ 3 600;;;;;;;;;;;;;;;
18;;TESCO W10/C;KOPFSALAT;KOPFSALAT;TESCO W10/C;FRIDAY;;;;;;;;;2022.03.08;ALMERIA;LOG179;LOGISTIC;MME 300 / XZR 598;€ 3 300;2022.03.11;;;;;;;;;;;;;;;;
6;;MANDARIN 900GR;FRUBALMED;GHU;ALDI;TUESDAY UP VALENCIA;;€ 0,85;;PZS;€ 0,00; € -   ;FRU260-33/AL22;;2022.03.08;VALENCIA;H155;KÓNYA;RCG 082 / WGB 780;€ 2 800;2022.03.11;-€ 3 200;;;;;;;;;;;;;;;
24;;MANDARIN 10KG;FRUBALMED;GHU;ALDI;TUESDAY UP VALENCIA;;€ 0,57;;KG;€ 0,00; € -   ;FRU260-33/AL22;;2022.03.08;VALENCIA;H155;KÓNYA;RCG 082 / WGB 780;€ 2 800;2022.03.11;;;;;;;;;;;;;;;;
5;;SPAR HU ÜLLŐ 156;KOPFSALAT;KOPFSALAT;SPAR HU ÜLLŐ 156;SATURDAY NIGHT;;;;;;;;;2022.03.08;ALMERIA;LOG180;IMANOV;SJG 481 / WBG 941;€ 3 600;2022.03.12;-€ 3 800;;;;;;;;;;;;;;;
16;;TESCO HU 176;KOPFSALAT;KOPFSALAT;TESCO HU 176;SATURDAY;;;;;;;;;2022.03.08;ALMERIA;LOG180;IMANOV;SJG 481 / WBG 941;€ 3 600;2022.03.12;;;;;;;;;;;;;;;;
12;;ALDI W10;KOPFSALAT;KOPFSALAT;ALDI W10;SATURDAY;;;;;;;;;2022.03.08;ALMERIA;LOG180;IMANOV;SJG 481 / WBG 941;€ 3 600;2022.03.12;;;;;;;;;;;;;;;;
7;;TESCO HU 177/A;KOPFSALAT;KOPFSALAT;TESCO HU 177/A;MONDAY;;;;;;;;;2022.03.09;ALMERIA;GHU 180;KUONI;SMU 041 / WCW 983;€ 3 800;2022.03.12;-€ 3 800;;;;;;;;;;;;;;;
0,7;;TOM. PEAR  MMM ;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2022.03.09;ALMERIA;GHU 180;KUONI;SMU 041 / WCW 983;€ 3 800;2022.03.12;;;;;;;;;;;;;;;;
0,3;;TOM. PEAR STD ;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2022.03.09;ALMERIA;GHU 180;KUONI;SMU 041 / WCW 983;€ 3 800;2022.03.12;;;;;;;;;;;;;;;;
6;;CUCUMBER DUTCH II;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2022.03.09;ALMERIA;GHU 180;KUONI;SMU 041 / WCW 983;€ 3 800;2022.03.12;;;;;;;;;;;;;;;;
3;;AUBERGINE II;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2022.03.09;ALMERIA;GHU 180;KUONI;SMU 041 / WCW 983;€ 3 800;2022.03.12;;;;;;;;;;;;;;;;
;1,6;CAPSICUM CORNO WHITE II;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2022.03.09;ALMERIA;GHU 180;KUONI;SMU 041 / WCW 983;€ 3 800;2022.03.12;;;;;;;;;;;;;;;;
1,4;;CAPSICUM PALERMO STD;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.03.09;ALMERIA;GHU 180;KUONI;SMU 041 / WCW 983;€ 3 800;2022.03.12;;;;;;;;;;;;;;;;
;1;TOM. PEAR STD MMM;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.03.09;ALMERIA;GHU 180;KUONI;SMU 041 / WCW 983;€ 3 800;2022.03.12;;;;;;;;;;;;;;;;
;1;TOM. PEAR STD MM;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.03.09;ALMERIA;GHU 180;KUONI;SMU 041 / WCW 983;€ 3 800;2022.03.12;;;;;;;;;;;;;;;;
;1;COURGETTE STD;CASI ;GHU;GHUBU/GHUSZ/ALDI;WEDNESDAY UP ALMERIA; JAVIER ;€ 0,75;;KG;€ 0,00; € -   ;CAS052-UH22/4234;1;2022.03.09;ALMERIA;GHU 180;KUONI;SMU 041 / WCW 983;€ 3 800;2022.03.12;;;;;;;;;;;;;;;;
;1;TOMATO LONGLIFE STD MM;CASI;GHU;GHUBU/GHUSZ;WEDNESDAY UP ALMERIA; JAVIER ;€ 0,80;;KG;€ 0,00; € -   ;CAS052-VH22/16188;1;2022.03.09;ALMERIA;GHU 180;KUONI;SMU 041 / WCW 983;€ 3 800;2022.03.12;;;;;;;;;;;;;;;;
;1;TOM. PEAR STD MM;CASI;GHU;GHUBU/GHUSZ/ALDI;WEDNESDAY UP ALMERIA; JAVIER ;€ 0,85;;KG;€ 0,00; € -   ;CAS052-VH22/16188;1;2022.03.09;ALMERIA;GHU 180;KUONI;SMU 041 / WCW 983;€ 3 800;2022.03.12;;;;;;;;;;;;;;;;
;1;AUBERGINE I (PLASTIC);VEGACANADA;GHU;ALDI;WEDNESDAY UP ALMERIA; JAVIER ;€ 0,57;;KG;€ 0,00; € -   ;VEG006-FCC22/0014569;2;2022.03.09;ALMERIA;GHU 180;KUONI;SMU 041 / WCW 983;€ 3 800;2022.03.12;;;;;;;;;;;;;;;;
;2;COURGETTE I (PLASTIC);AGROPONIENTE ;GHU;ALDI;WEDNESDAY UP ALMERIA; JAVIER ;€ 1,05;;KG;€ 0,00; € -   ;APE054-FXI22/0000709;3;2022.03.09;ALMERIA;GHU 180;KUONI;SMU 041 / WCW 983;€ 3 800;2022.03.12;;;;;;;;;;;;;;;;
;1;AUBERGINE I (PLASTIC);AGROPONIENTE ;GHU;ALDI;WEDNESDAY UP ALMERIA; JAVIER ;€ 0,58;;KG;€ 0,00; € -   ;APE054-FXI22/0000709;3;2022.03.09;ALMERIA;GHU 180;KUONI;SMU 041 / WCW 983;€ 3 800;2022.03.12;;;;;;;;;;;;;;;;
1;;SPAR SLO;AGESCO;AGESCO;SPAR SLO;FRIDAY MORNING;;;;;€ 8,00; € 60,00 ;DG69;;2022.03.09;BARCELONA;GHU 181;KÓNYA;SFB 841 / WEW 305;€ 2 400;2022.03.11;-€ 2 600;;;;;;;;;;;;;;;
6;;SPAR CRO 077;KOPFSALAT;KOPFSALAT;SPAR CRO 077;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.03.09;BARCELONA;GHU 181;KÓNYA;SFB 841 / WEW 305;€ 2 400;2022.03.11;;;;;;;;;;;;;;;;
9;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2022.03.09;BARCELONA;GHU 181;KÓNYA;SFB 841 / WEW 305;€ 2 400;2022.03.11;;;;;;;;;;;;;;;;
1;;SPAR HU BICSKE ;GRUPO NATURAL;GRUPO NATURAL;SPAR HU BICSKE ;SATURDAY NIGHT;;;;;;;;;2022.03.09;BARCELONA;GHU 181;KÓNYA;SFB 841 / WEW 305;€ 2 400;2022.03.11;;;;;;;;;;;;;;;;
1;;SPAR HU ÜLLŐ;GRUPO NATURAL;GRUPO NATURAL;SPAR HU ÜLLŐ;SATURDAY NIGHT;;;;;;;;;2022.03.09;BARCELONA;GHU 181;KÓNYA;SFB 841 / WEW 305;€ 2 400;2022.03.11;;;;;;;;;;;;;;;;
;2;CUCUMBER FRENCH I FILM;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.03.09;BARCELONA;GHU 181;KÓNYA;SFB 841 / WEW 305;€ 2 400;2022.03.11;;;;;;;;;;;;;;;;
;2;CUCUMBER MINI LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.03.09;BARCELONA;GHU 181;KÓNYA;SFB 841 / WEW 305;€ 2 400;2022.03.11;;;;;;;;;;;;;;;;
;4;COURGETTE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.03.09;BARCELONA;GHU 181;KÓNYA;SFB 841 / WEW 305;€ 2 400;2022.03.11;;;;;;;;;;;;;;;;
;1;TOM. PEAR I MMM;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.03.09;BARCELONA;GHU 181;KÓNYA;SFB 841 / WEW 305;€ 2 400;2022.03.11;;;;;;;;;;;;;;;;
;1;TOM. PEAR STD MM;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.03.09;BARCELONA;GHU 181;KÓNYA;SFB 841 / WEW 305;€ 2 400;2022.03.11;;;;;;;;;;;;;;;;
;2;GARLIC;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.03.09;BARCELONA;GHU 181;KÓNYA;SFB 841 / WEW 305;€ 2 400;2022.03.11;;;;;;;;;;;;;;;;
2;;SPAR HU BICSKE V/1468;AGESCO;AGESCO;SPAR HU BICSKE V/1468;SATURDAY NIGHT;;;;;;;;;2022.03.10;BARCELONA;GHU 182;KERMOR;NSF 365 / WFY 914;€ 2 800;2022.03.12;-€ 2 800;;;;;;;;;;;;;;;
2;;SPAR HU ÜLLŐ V/1467;AGESCO;AGESCO;SPAR HU ÜLLŐ V/1467;SATURDAY NIGHT;;;;;;;;;2022.03.10;BARCELONA;GHU 182;KERMOR;NSF 365 / WFY 914;€ 2 800;2022.03.12;;;;;;;;;;;;;;;;
3;;SPAR HU BICSKE V/1470;AGESCO;AGESCO;SPAR HU BICSKE V/1470;SATURDAY NIGHT;;;;;;;;;2022.03.10;BARCELONA;GHU 182;KERMOR;NSF 365 / WFY 914;€ 2 800;2022.03.12;;;;;;;;;;;;;;;;
6;;SPAR HU ÜLLŐ V/1469;AGESCO;AGESCO;SPAR HU ÜLLŐ V/1469;SATURDAY NIGHT;;;;;;;;;2022.03.10;BARCELONA;GHU 182;KERMOR;NSF 365 / WFY 914;€ 2 800;2022.03.12;;;;;;;;;;;;;;;;
1;;BIO LEMON 10*400GR;AXARFRUIT;GHU;SPAR HU;THURSDAY UP BARCELONA;;;€ 0,55;PZS;€ 10,00; € -   ;AXA156-002618;1;2022.03.10;BARCELONA;GHU 182;KERMOR;NSF 365 / WFY 914;€ 2 800;2022.03.12;;;;;;;;;;;;;;;;
;3;CAPSICUM KAPIA I;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.03.10;BARCELONA;GHU 182;KERMOR;NSF 365 / WFY 914;€ 2 800;2022.03.12;;;;;;;;;;;;;;;;
;1;CAPSICUM PALERMO STD;KOPFSALAT;GHU;ALDI;;;;;;;;;;2022.03.10;BARCELONA;GHU 182;KERMOR;NSF 365 / WFY 914;€ 2 800;2022.03.12;;;;;;;;;;;;;;;;
